f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,label
146,77,76,71,94,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,90,76,71,94,0,0,0,0,7,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,121,76,71,94,5,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85,93,76,71,94,1,2,0,0,41,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,77,76,78,96,42,5,0,9,37,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
122,77,76,71,94,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,78,98,71,94,0,1,2,79,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,1
59,104,96,71,94,0,38,11,0,0,0,0,0,0,25,18,0,0,0,0,0,0,0,0,0,0,1
88,102,83,71,94,0,18,28,0,0,44,1,0,0,17,2,0,0,0,0,0,0,0,0,0,0,1
108,85,76,71,94,0,0,0,25,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,102,77,71,94,0,39,40,3,0,46,15,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
38,158,131,71,94,0,21,0,0,0,0,0,25,50,0,0,53,4,0,0,0,0,0,0,0,0,0
56,77,78,76,94,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
114,77,76,71,94,0,19,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,133,131,71,94,28,18,0,0,0,0,0,0,6,37,36,22,0,0,0,0,0,0,0,0,0,0
86,90,76,71,100,32,14,0,0,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
45,94,76,71,94,2,4,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,107,111,71,94,1,19,28,0,0,0,2,0,0,5,53,0,0,0,0,0,0,0,0,0,0,0
164,101,76,71,94,0,55,24,32,14,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,83,76,81,95,12,8,1,2,35,26,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1
102,77,76,71,94,26,23,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,77,76,71,94,52,71,6,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,77,80,74,94,2,1,37,9,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1
58,94,76,71,94,0,0,0,0,34,12,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47,91,106,106,94,0,0,3,3,0,32,13,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
106,88,77,71,94,0,0,0,0,72,36,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
58,79,77,72,95,5,42,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1
116,90,76,71,94,0,0,50,12,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,77,76,115,109,0,0,41,7,6,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0
200,77,76,71,94,0,81,24,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,102,98,71,94,1,2,0,3,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,1
68,81,79,71,94,0,0,0,7,52,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
18,136,102,75,94,0,0,0,3,2,0,0,0,16,58,0,0,0,6,2,0,0,0,0,0,0,0
102,77,76,71,94,0,0,21,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,78,76,71,94,0,0,0,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,0,2,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,93,76,71,94,0,0,0,63,16,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,78,79,73,94,0,0,19,32,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1
93,99,76,71,94,0,37,25,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,79,148,91,94,0,0,14,32,0,0,0,1,1,0,0,0,17,53,0,0,0,0,0,0,0,0
18,77,76,127,96,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0
74,77,125,75,94,0,20,44,0,0,0,0,0,0,0,0,0,29,12,0,0,0,0,0,0,0,0
130,77,76,71,94,50,12,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,114,76,71,94,0,3,2,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0
57,180,76,71,94,0,0,0,0,0,0,36,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,31,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,101,76,71,94,0,0,1,2,34,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,77,76,71,94,3,0,10,71,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,88,76,71,94,0,0,3,5,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,99,76,71,94,27,39,19,2,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,79,71,94,0,0,19,45,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
89,104,76,74,94,0,56,7,0,0,0,24,21,0,0,0,0,0,0,0,0,1,2,0,0,0,1
42,94,76,97,131,3,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0
79,77,76,71,94,0,3,56,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,129,76,71,94,0,3,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0
115,77,76,71,94,0,51,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,94,76,75,96,0,0,0,0,0,36,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
75,77,81,74,94,2,1,12,50,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1
71,95,114,71,94,0,0,31,31,0,0,0,0,3,4,11,31,0,0,0,0,0,0,0,0,0,0
18,82,94,71,94,0,0,2,1,3,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,1
86,87,76,71,94,0,0,8,23,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,76,71,94,0,0,57,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,82,79,71,94,0,1,1,0,36,10,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1
82,96,76,71,94,0,0,0,0,36,37,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,82,76,71,94,0,0,55,24,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
89,77,76,71,95,2,1,0,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
75,77,76,71,94,0,0,0,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,77,76,71,94,3,0,2,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,84,80,71,94,0,5,2,0,45,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
50,103,79,71,94,0,0,0,3,2,15,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50,98,76,73,96,5,5,0,0,0,30,15,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1
117,77,76,71,94,0,3,25,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,77,76,71,94,15,50,63,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,79,87,88,94,0,35,14,0,0,0,0,0,0,1,4,0,0,0,7,11,0,0,0,0,0,1
78,77,76,71,94,0,0,1,26,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,78,76,71,94,0,0,1,43,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,77,76,71,94,0,12,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,79,76,71,94,0,1,45,11,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,118,76,71,94,0,1,2,0,0,56,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,86,86,94,0,49,18,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,1
56,77,110,99,94,0,0,18,28,0,0,0,0,0,0,0,3,3,4,37,0,0,0,0,0,0,0
74,79,77,71,94,0,0,32,33,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
82,81,76,71,94,1,2,2,6,53,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,2,3,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,101,76,71,94,0,4,1,1,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,112,76,71,94,0,0,1,2,12,106,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,86,78,77,94,2,19,1,1,9,36,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1
61,77,76,71,94,0,46,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,124,127,71,94,0,0,0,71,8,0,0,59,2,0,0,6,36,0,0,0,0,0,0,0,0,0
84,109,76,71,94,0,0,1,2,0,80,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,114,76,72,99,0,0,2,0,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,3,0,0
30,167,76,71,94,0,0,1,2,0,0,3,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0
56,80,81,71,94,0,2,1,0,36,10,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
74,77,76,71,94,0,0,0,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,77,76,71,94,56,8,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,1,45,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,79,80,134,94,0,21,0,0,0,5,1,0,0,0,0,0,0,0,0,10,35,0,0,0,0,0
77,77,76,71,94,1,2,6,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,77,78,76,94,0,44,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
57,81,76,71,94,0,0,0,3,34,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,95,128,71,94,0,0,0,0,0,0,0,0,0,2,10,48,0,0,0,0,0,0,0,0,0,0
17,160,113,71,94,0,0,0,0,0,0,0,15,29,31,43,0,0,0,0,0,0,0,0,0,0,0
108,97,76,71,94,0,0,12,43,22,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,79,76,71,94,0,35,16,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,77,76,71,94,3,19,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,77,71,94,0,0,39,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,170,109,71,94,0,0,0,4,18,1,0,52,24,12,46,0,0,0,0,0,0,0,0,0,0,0
88,81,77,71,94,1,0,0,2,69,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
73,80,76,71,94,1,3,1,0,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,106,76,71,94,0,0,23,26,0,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,78,78,72,94,0,2,2,39,25,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1
41,77,76,71,94,2,19,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,77,76,71,94,37,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,94,79,71,94,0,0,37,25,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,1
145,77,76,71,94,28,53,14,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,77,76,71,94,18,42,40,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,77,78,71,94,74,92,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,77,79,71,94,37,10,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
25,137,118,122,94,0,0,0,0,0,0,8,37,0,4,54,0,0,0,0,19,20,0,0,0,0,0
74,77,76,71,95,0,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40,95,76,71,94,0,0,0,2,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,100,76,71,94,8,71,0,8,12,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,76,81,95,0,0,0,56,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1
97,94,76,71,94,0,0,0,5,33,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,83,76,71,94,5,5,0,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,77,76,71,94,0,0,32,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,114,76,71,94,6,79,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,0,0,2,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,165,130,71,94,0,0,0,0,0,0,0,0,15,63,54,0,0,0,0,0,0,0,0,0,0,0
42,93,76,71,94,0,0,1,1,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,79,77,75,96,0,1,34,14,0,0,0,0,1,2,0,0,0,0,0,0,0,4,1,0,0,1
17,149,121,71,94,0,1,2,0,0,0,0,0,12,51,46,0,0,0,0,0,0,0,0,0,0,0
15,77,158,91,94,0,0,0,0,1,2,0,0,0,0,0,0,35,36,5,3,0,0,0,0,0,0
99,77,76,71,94,0,23,55,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,95,76,71,94,0,0,32,30,4,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,82,76,72,94,0,32,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1
116,77,76,71,94,0,15,32,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,77,78,72,94,2,16,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
77,77,76,71,98,0,4,2,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
59,80,81,71,94,0,0,0,21,28,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1
80,77,78,71,94,0,6,3,12,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63,80,77,71,94,0,0,7,1,42,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
117,77,76,71,94,2,32,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,91,76,71,94,0,0,42,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,81,78,94,134,2,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,0,0,27,10,0,0
61,77,76,71,94,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,80,76,71,94,0,47,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,110,92,94,0,0,44,42,23,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0
131,77,76,77,94,0,42,5,16,63,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
96,96,76,71,94,0,1,0,0,34,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,92,76,71,94,0,1,39,25,24,38,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
71,83,78,71,94,0,44,19,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1
73,77,76,73,96,0,0,6,56,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
107,81,76,71,94,0,17,4,31,47,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
64,84,82,76,94,0,0,0,0,33,29,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1
59,114,92,71,94,10,39,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,1
66,78,79,71,94,1,40,16,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1
60,79,82,71,94,0,1,44,5,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1
90,86,76,71,94,0,0,41,5,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,2,2,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,76,75,102,0,0,0,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1
44,106,85,71,94,0,0,0,0,0,10,51,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0
61,77,76,71,94,37,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,179,147,71,94,0,0,0,0,0,0,0,0,32,71,18,39,0,0,0,0,0,0,0,0,0,0
90,95,79,71,94,0,17,64,0,0,0,0,0,14,5,0,0,0,1,0,0,0,0,0,0,0,1
69,107,76,71,94,0,0,0,0,13,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,94,76,71,94,0,9,37,1,0,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,82,111,32,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0
78,79,76,71,94,25,37,1,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,102,76,71,94,37,11,0,0,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,93,125,75,94,1,1,0,0,0,57,5,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0
43,96,81,72,94,5,0,0,0,0,13,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
73,80,76,71,94,2,4,0,0,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,77,76,73,95,0,37,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
156,85,76,71,94,0,0,11,66,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,95,76,71,94,0,0,0,0,43,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,98,109,90,94,0,0,0,0,0,0,0,0,0,1,42,0,0,0,3,15,0,0,0,0,0,0
165,81,76,71,94,0,3,32,116,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,89,77,74,94,0,56,6,0,0,40,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
57,97,79,71,94,0,0,0,1,2,52,10,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
72,77,83,75,94,0,0,1,25,37,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1
67,81,76,71,94,1,45,9,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,87,78,72,94,5,2,1,0,18,44,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1
93,85,76,71,94,0,2,33,14,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,77,76,71,94,0,1,2,3,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,81,74,94,0,9,37,12,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1
49,147,83,71,94,0,2,0,9,0,18,27,0,37,22,0,0,0,0,0,0,0,0,0,0,0,0
33,110,76,71,94,0,0,0,3,6,2,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,102,77,71,94,0,0,0,0,0,39,27,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
86,113,128,72,94,0,1,25,24,0,0,46,19,0,0,0,0,39,3,0,0,0,0,0,0,0,0
74,130,83,71,94,0,0,14,51,0,0,0,0,38,21,0,0,0,0,0,0,0,0,0,0,0,0
57,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
87,77,76,72,102,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
16,96,76,71,94,0,0,2,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
79,89,76,71,94,0,6,56,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,97,78,71,94,0,0,6,2,3,39,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
52,123,76,71,94,5,5,2,0,0,0,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,0,0,0,43,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,84,77,71,94,0,2,1,0,40,22,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
59,78,82,71,94,2,1,0,18,28,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
